item_id,item_name,brand,quantity,location
P-SYN-0004197,Chicken Nuggets,PeakFuel,5,Fridge
P-SYN-0004198,Protein Shake,SunBite,10,Pantry
P-SYN-0004199,Chicken Nuggets,SunBite,2,Pantry
P-SYN-0004200,Whole Milk,TrailJoy,4,Fridge
P-SYN-0004201,Granola Bars,DailySource,3,Pantry
P-SYN-0004202,Fresh Salad Mix,DailySource,1,Fridge
P-SYN-0004203,Organic Spinach,Green Valley,12,Fridge
P-SYN-0004204,Granola Bars,TrailJoy,5,Freezer
P-SYN-0004205,Chicken Nuggets,UrbanHarvest,12,Pantry
P-SYN-0004206,Whole Milk,PureRoot,11,Fridge
P-SYN-0004207,Frozen Dumplings,DailySource,9,Freezer
P-SYN-0004208,Organic Spinach,FarmNest,2,Freezer
P-SYN-0004209,Greek Yogurt,DailySource,10,Freezer
P-SYN-0004210,Protein Shake,DailySource,7,Fridge
P-SYN-0004211,Greek Yogurt,DailySource,5,Pantry
P-SYN-0004212,Organic Spinach,TrailJoy,4,Fridge
P-SYN-0004213,Greek Yogurt,FarmNest,3,Fridge
P-SYN-0004214,Whole Milk,PeakFuel,9,Fridge
P-SYN-0004215,Chicken Nuggets,Green Valley,5,Freezer
P-SYN-0004216,Protein Shake,SunBite,5,Pantry
P-SYN-0004217,Protein Shake,PureRoot,9,Freezer
P-SYN-0004218,Granola Bars,DailySource,8,Pantry
P-SYN-0004219,Chicken Nuggets,PeakFuel,1,Freezer
P-SYN-0004220,Organic Spinach,TrailJoy,7,Freezer
P-SYN-0004221,Fresh Salad Mix,UrbanHarvest,7,Fridge
P-SYN-0004222,Organic Spinach,DailySource,7,Pantry
P-SYN-0004223,Greek Yogurt,FarmNest,9,Fridge
P-SYN-0004224,Frozen Dumplings,FarmNest,11,Pantry
P-SYN-0004225,Greek Yogurt,SunBite,10,Fridge
P-SYN-0004226,Fresh Salad Mix,FarmNest,8,Pantry
P-SYN-0004227,Granola Bars,DailySource,3,Freezer
P-SYN-0004228,Granola Bars,TrailJoy,10,Fridge
P-SYN-0004229,Protein Shake,Green Valley,5,Pantry
P-SYN-0004230,Whole Milk,PureRoot,10,Fridge
P-SYN-0004231,Organic Spinach,PureRoot,7,Pantry
P-SYN-0004232,Fresh Salad Mix,Green Valley,5,Pantry
P-SYN-0004233,Whole Milk,TrailJoy,2,Fridge
P-SYN-0004234,Protein Shake,PeakFuel,11,Freezer
P-SYN-0004235,Protein Shake,UrbanHarvest,9,Pantry
P-SYN-0004236,Granola Bars,SunBite,2,Pantry
P-SYN-0004237,Granola Bars,PureRoot,6,Fridge
P-SYN-0004238,Greek Yogurt,PeakFuel,3,Fridge
P-SYN-0004239,Organic Spinach,PureRoot,12,Fridge
P-SYN-0004240,Chicken Nuggets,SunBite,8,Pantry
P-SYN-0004241,Organic Spinach,PeakFuel,9,Pantry
P-SYN-0004242,Protein Shake,PureRoot,5,Pantry
P-SYN-0004243,Frozen Dumplings,SunBite,12,Freezer
P-SYN-0004244,Whole Milk,UrbanHarvest,6,Pantry
P-SYN-0004245,Whole Milk,PeakFuel,3,Fridge
P-SYN-0004246,Protein Shake,DailySource,10,Fridge
P-SYN-0004247,Frozen Dumplings,TrailJoy,7,Fridge
P-SYN-0004248,Fresh Salad Mix,UrbanHarvest,10,Freezer
P-SYN-0004249,Greek Yogurt,DailySource,7,Freezer
P-SYN-0004250,Fresh Salad Mix,DailySource,8,Freezer
P-SYN-0004251,Whole Milk,TrailJoy,6,Pantry
P-SYN-0004252,Fresh Salad Mix,SunBite,4,Freezer
P-SYN-0004253,Frozen Dumplings,DailySource,5,Pantry
P-SYN-0004254,Frozen Dumplings,UrbanHarvest,4,Pantry
P-SYN-0004255,Organic Spinach,PeakFuel,3,Freezer
P-SYN-0004256,Chicken Nuggets,FarmNest,4,Fridge
P-SYN-0004257,Organic Spinach,DailySource,7,Fridge
P-SYN-0004258,Whole Milk,Green Valley,1,Fridge
P-SYN-0004259,Frozen Dumplings,SunBite,4,Pantry
P-SYN-0004260,Frozen Dumplings,UrbanHarvest,5,Pantry
P-SYN-0004261,Organic Spinach,PeakFuel,5,Fridge
P-SYN-0004262,Protein Shake,PureRoot,5,Freezer
P-SYN-0004263,Greek Yogurt,SunBite,5,Pantry
P-SYN-0004264,Organic Spinach,SunBite,1,Pantry
P-SYN-0004265,Fresh Salad Mix,SunBite,7,Freezer
P-SYN-0004266,Chicken Nuggets,Green Valley,5,Pantry
P-SYN-0004267,Frozen Dumplings,UrbanHarvest,8,Fridge
P-SYN-0004268,Organic Spinach,PureRoot,8,Pantry
P-SYN-0004269,Fresh Salad Mix,DailySource,11,Fridge
P-SYN-0004270,Fresh Salad Mix,DailySource,3,Fridge
P-SYN-0004271,Fresh Salad Mix,SunBite,1,Fridge
P-SYN-0004272,Protein Shake,DailySource,3,Freezer
P-SYN-0004273,Granola Bars,TrailJoy,11,Fridge
P-SYN-0004274,Organic Spinach,UrbanHarvest,9,Freezer
P-SYN-0004275,Chicken Nuggets,FarmNest,5,Freezer
P-SYN-0004276,Chicken Nuggets,SunBite,11,Pantry
P-SYN-0004277,Whole Milk,UrbanHarvest,11,Freezer
P-SYN-0004278,Protein Shake,FarmNest,8,Freezer
P-SYN-0004279,Organic Spinach,SunBite,2,Pantry
P-SYN-0004280,Whole Milk,PeakFuel,11,Pantry
P-SYN-0004281,Frozen Dumplings,DailySource,11,Freezer
P-SYN-0004282,Protein Shake,FarmNest,12,Freezer
P-SYN-0004283,Organic Spinach,PureRoot,9,Freezer
P-SYN-0004284,Fresh Salad Mix,PureRoot,2,Fridge
P-SYN-0004285,Whole Milk,DailySource,4,Freezer
P-SYN-0004286,Fresh Salad Mix,DailySource,10,Freezer
P-SYN-0004287,Protein Shake,TrailJoy,7,Freezer
P-SYN-0004288,Granola Bars,DailySource,1,Fridge
P-SYN-0004289,Fresh Salad Mix,TrailJoy,3,Freezer
P-SYN-0004290,Fresh Salad Mix,DailySource,11,Freezer
P-SYN-0004291,Whole Milk,PureRoot,5,Pantry
P-SYN-0004292,Whole Milk,DailySource,11,Pantry
P-SYN-0004293,Fresh Salad Mix,PureRoot,10,Freezer
P-SYN-0004294,Granola Bars,DailySource,12,Fridge
P-SYN-0004295,Whole Milk,UrbanHarvest,11,Pantry
P-SYN-0004296,Protein Shake,PeakFuel,8,Freezer
P-SYN-0004297,Whole Milk,Green Valley,12,Pantry
P-SYN-0004298,Greek Yogurt,PeakFuel,1,Freezer
P-SYN-0004299,Protein Shake,DailySource,8,Fridge
P-SYN-0004300,Organic Spinach,PeakFuel,11,Pantry
P-SYN-0004301,Fresh Salad Mix,UrbanHarvest,4,Pantry
P-SYN-0004302,Granola Bars,UrbanHarvest,1,Fridge
P-SYN-0004303,Chicken Nuggets,UrbanHarvest,5,Pantry
P-SYN-0004304,Organic Spinach,DailySource,9,Fridge
P-SYN-0004305,Whole Milk,TrailJoy,9,Fridge
P-SYN-0004306,Protein Shake,UrbanHarvest,7,Pantry
P-SYN-0004307,Protein Shake,FarmNest,12,Pantry
P-SYN-0004308,Frozen Dumplings,TrailJoy,7,Pantry
P-SYN-0004309,Fresh Salad Mix,PeakFuel,12,Pantry
P-SYN-0004310,Organic Spinach,PeakFuel,1,Freezer
P-SYN-0004311,Protein Shake,DailySource,4,Fridge
P-SYN-0004312,Granola Bars,SunBite,6,Fridge
P-SYN-0004313,Fresh Salad Mix,TrailJoy,3,Pantry
P-SYN-0004314,Granola Bars,Green Valley,6,Fridge
P-SYN-0004315,Organic Spinach,FarmNest,7,Freezer
P-SYN-0004316,Protein Shake,DailySource,11,Pantry
P-SYN-0004317,Fresh Salad Mix,TrailJoy,4,Freezer
P-SYN-0004318,Fresh Salad Mix,DailySource,5,Pantry
P-SYN-0004319,Fresh Salad Mix,PeakFuel,12,Freezer
P-SYN-0004320,Fresh Salad Mix,Green Valley,4,Fridge
P-SYN-0004321,Greek Yogurt,DailySource,4,Pantry
P-SYN-0004322,Chicken Nuggets,PeakFuel,2,Freezer
P-SYN-0004323,Greek Yogurt,Green Valley,12,Pantry
P-SYN-0004324,Granola Bars,SunBite,1,Fridge
P-SYN-0004325,Organic Spinach,FarmNest,11,Freezer
P-SYN-0004326,Fresh Salad Mix,Green Valley,8,Pantry
P-SYN-0004327,Frozen Dumplings,UrbanHarvest,2,Freezer
P-SYN-0004328,Granola Bars,PeakFuel,10,Freezer
P-SYN-0004329,Chicken Nuggets,DailySource,4,Pantry
P-SYN-0004330,Protein Shake,TrailJoy,1,Freezer
P-SYN-0004331,Frozen Dumplings,PeakFuel,5,Fridge
P-SYN-0004332,Whole Milk,DailySource,11,Freezer
P-SYN-0004333,Granola Bars,DailySource,9,Pantry
P-SYN-0004334,Protein Shake,UrbanHarvest,1,Freezer
P-SYN-0004335,Greek Yogurt,PureRoot,1,Fridge
P-SYN-0004336,Chicken Nuggets,Green Valley,12,Freezer
P-SYN-0004337,Chicken Nuggets,UrbanHarvest,7,Freezer
P-SYN-0004338,Organic Spinach,DailySource,2,Pantry
P-SYN-0004339,Frozen Dumplings,FarmNest,10,Fridge
P-SYN-0004340,Protein Shake,PureRoot,2,Fridge
P-SYN-0004341,Frozen Dumplings,FarmNest,4,Freezer
P-SYN-0004342,Chicken Nuggets,PeakFuel,6,Pantry
P-SYN-0004343,Granola Bars,SunBite,12,Pantry
P-SYN-0004344,Protein Shake,TrailJoy,8,Freezer
P-SYN-0004345,Chicken Nuggets,Green Valley,6,Pantry
P-SYN-0004346,Organic Spinach,DailySource,10,Fridge
P-SYN-0004347,Organic Spinach,PureRoot,11,Freezer
P-SYN-0004348,Frozen Dumplings,Green Valley,7,Freezer
P-SYN-0004349,Organic Spinach,DailySource,1,Freezer
P-SYN-0004350,Protein Shake,PeakFuel,8,Pantry
P-SYN-0004351,Granola Bars,TrailJoy,1,Fridge
P-SYN-0004352,Granola Bars,UrbanHarvest,8,Fridge
P-SYN-0004353,Fresh Salad Mix,UrbanHarvest,11,Freezer
P-SYN-0004354,Organic Spinach,PeakFuel,5,Pantry
P-SYN-0004355,Greek Yogurt,DailySource,3,Pantry
P-SYN-0004356,Organic Spinach,Green Valley,4,Fridge
P-SYN-0004357,Chicken Nuggets,TrailJoy,11,Freezer
P-SYN-0004358,Granola Bars,TrailJoy,12,Fridge
P-SYN-0004359,Fresh Salad Mix,DailySource,12,Pantry
P-SYN-0004360,Whole Milk,PeakFuel,5,Freezer
P-SYN-0004361,Organic Spinach,UrbanHarvest,12,Pantry
P-SYN-0004362,Protein Shake,Green Valley,4,Fridge
P-SYN-0004363,Organic Spinach,DailySource,11,Freezer
P-SYN-0004364,Fresh Salad Mix,Green Valley,12,Freezer
P-SYN-0004365,Greek Yogurt,PureRoot,10,Pantry
P-SYN-0004366,Organic Spinach,SunBite,12,Freezer
P-SYN-0004367,Greek Yogurt,TrailJoy,11,Fridge
P-SYN-0004368,Greek Yogurt,PureRoot,7,Fridge
P-SYN-0004369,Protein Shake,Green Valley,10,Fridge
P-SYN-0004370,Protein Shake,UrbanHarvest,7,Freezer
P-SYN-0004371,Granola Bars,Green Valley,4,Fridge
P-SYN-0004372,Chicken Nuggets,SunBite,6,Freezer
P-SYN-0004373,Organic Spinach,FarmNest,11,Freezer
P-SYN-0004374,Protein Shake,FarmNest,1,Fridge
P-SYN-0004375,Greek Yogurt,UrbanHarvest,4,Fridge
P-SYN-0004376,Whole Milk,Green Valley,1,Freezer
P-SYN-0004377,Greek Yogurt,TrailJoy,2,Pantry
P-SYN-0004378,Greek Yogurt,Green Valley,12,Freezer
P-SYN-0004379,Greek Yogurt,Green Valley,5,Pantry
P-SYN-0004380,Frozen Dumplings,Green Valley,10,Fridge
P-SYN-0004381,Organic Spinach,UrbanHarvest,5,Pantry
P-SYN-0004382,Granola Bars,DailySource,4,Pantry
P-SYN-0004383,Whole Milk,DailySource,8,Pantry
P-SYN-0004384,Chicken Nuggets,TrailJoy,10,Pantry
P-SYN-0004385,Greek Yogurt,PeakFuel,12,Freezer
P-SYN-0004386,Whole Milk,TrailJoy,9,Fridge
P-SYN-0004387,Whole Milk,SunBite,9,Fridge
P-SYN-0004388,Chicken Nuggets,FarmNest,11,Fridge
P-SYN-0004389,Greek Yogurt,PureRoot,5,Fridge
P-SYN-0004390,Whole Milk,SunBite,9,Freezer
P-SYN-0004391,Greek Yogurt,UrbanHarvest,6,Pantry
P-SYN-0004392,Chicken Nuggets,PureRoot,9,Pantry
P-SYN-0004393,Frozen Dumplings,UrbanHarvest,6,Pantry
P-SYN-0004394,Organic Spinach,TrailJoy,1,Pantry
P-SYN-0004395,Frozen Dumplings,PureRoot,12,Pantry
P-SYN-0004396,Whole Milk,PeakFuel,5,Pantry
P-SYN-0004397,Chicken Nuggets,PureRoot,2,Pantry
P-SYN-0004398,Whole Milk,Green Valley,12,Freezer
P-SYN-0004399,Granola Bars,SunBite,12,Freezer
P-SYN-0004400,Organic Spinach,FarmNest,11,Freezer
P-SYN-0004401,Granola Bars,PureRoot,12,Freezer
P-SYN-0004402,Organic Spinach,TrailJoy,6,Fridge
P-SYN-0004403,Chicken Nuggets,PureRoot,10,Freezer
P-SYN-0004404,Whole Milk,UrbanHarvest,10,Pantry
P-SYN-0004405,Protein Shake,UrbanHarvest,6,Pantry
P-SYN-0004406,Frozen Dumplings,Green Valley,9,Pantry
P-SYN-0004407,Greek Yogurt,FarmNest,8,Freezer
P-SYN-0004408,Whole Milk,PeakFuel,8,Freezer
P-SYN-0004409,Chicken Nuggets,DailySource,5,Freezer
P-SYN-0004410,Greek Yogurt,UrbanHarvest,5,Pantry
P-SYN-0004411,Frozen Dumplings,FarmNest,4,Pantry
P-SYN-0004412,Chicken Nuggets,FarmNest,5,Pantry
P-SYN-0004413,Protein Shake,DailySource,10,Freezer
P-SYN-0004414,Organic Spinach,Green Valley,8,Fridge
P-SYN-0004415,Granola Bars,UrbanHarvest,6,Pantry
P-SYN-0004416,Granola Bars,PeakFuel,10,Pantry
P-SYN-0004417,Fresh Salad Mix,DailySource,5,Pantry
P-SYN-0004418,Frozen Dumplings,PureRoot,7,Fridge
P-SYN-0004419,Protein Shake,UrbanHarvest,7,Pantry
P-SYN-0004420,Chicken Nuggets,SunBite,3,Freezer
P-SYN-0004421,Whole Milk,TrailJoy,6,Fridge
P-SYN-0004422,Greek Yogurt,DailySource,7,Freezer
P-SYN-0004423,Granola Bars,Green Valley,7,Freezer
P-SYN-0004424,Frozen Dumplings,FarmNest,3,Freezer
P-SYN-0004425,Greek Yogurt,DailySource,7,Freezer
P-SYN-0004426,Protein Shake,SunBite,5,Freezer
P-SYN-0004427,Frozen Dumplings,TrailJoy,5,Fridge
P-SYN-0004428,Chicken Nuggets,Green Valley,1,Freezer
P-SYN-0004429,Granola Bars,UrbanHarvest,6,Pantry
P-SYN-0004430,Protein Shake,PeakFuel,6,Freezer
P-SYN-0004431,Whole Milk,UrbanHarvest,7,Fridge
P-SYN-0004432,Frozen Dumplings,PureRoot,9,Pantry
P-SYN-0004433,Protein Shake,TrailJoy,6,Pantry
P-SYN-0004434,Chicken Nuggets,PureRoot,7,Pantry
P-SYN-0004435,Organic Spinach,UrbanHarvest,1,Freezer
P-SYN-0004436,Frozen Dumplings,Green Valley,9,Freezer
P-SYN-0004437,Organic Spinach,PeakFuel,4,Fridge
P-SYN-0004438,Chicken Nuggets,SunBite,6,Freezer
P-SYN-0004439,Chicken Nuggets,UrbanHarvest,3,Fridge
P-SYN-0004440,Chicken Nuggets,TrailJoy,4,Freezer
P-SYN-0004441,Fresh Salad Mix,Green Valley,10,Pantry
P-SYN-0004442,Protein Shake,SunBite,11,Pantry
P-SYN-0004443,Fresh Salad Mix,Green Valley,9,Pantry
P-SYN-0004444,Whole Milk,Green Valley,2,Fridge
P-SYN-0004445,Whole Milk,UrbanHarvest,9,Fridge
P-SYN-0004446,Frozen Dumplings,SunBite,2,Freezer
P-SYN-0004447,Protein Shake,FarmNest,1,Fridge
P-SYN-0004448,Fresh Salad Mix,PeakFuel,1,Fridge
P-SYN-0004449,Protein Shake,TrailJoy,12,Fridge
P-SYN-0004450,Fresh Salad Mix,TrailJoy,8,Pantry
P-SYN-0004451,Organic Spinach,FarmNest,1,Pantry
P-SYN-0004452,Protein Shake,DailySource,9,Fridge
P-SYN-0004453,Frozen Dumplings,TrailJoy,9,Freezer
P-SYN-0004454,Granola Bars,DailySource,9,Fridge
P-SYN-0004455,Fresh Salad Mix,DailySource,7,Freezer
P-SYN-0004456,Protein Shake,PeakFuel,3,Pantry
P-SYN-0004457,Organic Spinach,TrailJoy,5,Pantry
P-SYN-0004458,Frozen Dumplings,FarmNest,5,Fridge
P-SYN-0004459,Fresh Salad Mix,PureRoot,5,Freezer
P-SYN-0004460,Granola Bars,FarmNest,12,Freezer
P-SYN-0004461,Granola Bars,PeakFuel,1,Freezer
P-SYN-0004462,Chicken Nuggets,TrailJoy,11,Fridge
P-SYN-0004463,Chicken Nuggets,PureRoot,7,Fridge
P-SYN-0004464,Chicken Nuggets,UrbanHarvest,9,Fridge
P-SYN-0004465,Chicken Nuggets,DailySource,5,Freezer
P-SYN-0004466,Greek Yogurt,PeakFuel,7,Pantry
P-SYN-0004467,Chicken Nuggets,SunBite,5,Freezer
P-SYN-0004468,Fresh Salad Mix,TrailJoy,10,Pantry
P-SYN-0004469,Whole Milk,TrailJoy,2,Freezer
P-SYN-0004470,Whole Milk,PureRoot,7,Freezer
P-SYN-0004471,Greek Yogurt,TrailJoy,10,Freezer
P-SYN-0004472,Organic Spinach,FarmNest,11,Freezer
P-SYN-0004473,Organic Spinach,PureRoot,5,Pantry
P-SYN-0004474,Fresh Salad Mix,PureRoot,7,Pantry
P-SYN-0004475,Frozen Dumplings,SunBite,11,Pantry
P-SYN-0004476,Greek Yogurt,FarmNest,10,Fridge
P-SYN-0004477,Protein Shake,FarmNest,5,Freezer
P-SYN-0004478,Chicken Nuggets,FarmNest,3,Fridge
P-SYN-0004479,Protein Shake,DailySource,4,Fridge
P-SYN-0004480,Chicken Nuggets,PeakFuel,1,Freezer
P-SYN-0004481,Frozen Dumplings,TrailJoy,9,Freezer
P-SYN-0004482,Chicken Nuggets,PeakFuel,12,Pantry
P-SYN-0004483,Whole Milk,DailySource,9,Fridge
P-SYN-0004484,Organic Spinach,PeakFuel,6,Freezer
P-SYN-0004485,Fresh Salad Mix,UrbanHarvest,11,Freezer
P-SYN-0004486,Fresh Salad Mix,UrbanHarvest,8,Pantry
P-SYN-0004487,Fresh Salad Mix,Green Valley,1,Freezer
P-SYN-0004488,Whole Milk,SunBite,12,Fridge
P-SYN-0004489,Fresh Salad Mix,DailySource,11,Freezer
P-SYN-0004490,Granola Bars,PeakFuel,10,Freezer
P-SYN-0004491,Protein Shake,PureRoot,4,Fridge
P-SYN-0004492,Chicken Nuggets,Green Valley,6,Freezer
P-SYN-0004493,Frozen Dumplings,PeakFuel,7,Freezer
P-SYN-0004494,Protein Shake,PeakFuel,5,Fridge
P-SYN-0004495,Organic Spinach,Green Valley,5,Fridge
P-SYN-0004496,Frozen Dumplings,PureRoot,8,Freezer
P-SYN-0004497,Chicken Nuggets,SunBite,6,Fridge
P-SYN-0004498,Organic Spinach,TrailJoy,6,Fridge
P-SYN-0004499,Frozen Dumplings,UrbanHarvest,11,Pantry
P-SYN-0004500,Organic Spinach,UrbanHarvest,7,Freezer
P-SYN-0004501,Frozen Dumplings,TrailJoy,4,Freezer
P-SYN-0004502,Whole Milk,Green Valley,9,Fridge
P-SYN-0004503,Granola Bars,TrailJoy,3,Fridge
P-SYN-0004504,Chicken Nuggets,PureRoot,7,Pantry
P-SYN-0004505,Protein Shake,FarmNest,8,Pantry
P-SYN-0004506,Organic Spinach,PeakFuel,3,Fridge
P-SYN-0004507,Protein Shake,SunBite,1,Freezer
P-SYN-0004508,Organic Spinach,SunBite,12,Freezer
P-SYN-0004509,Organic Spinach,Green Valley,6,Fridge
P-SYN-0004510,Greek Yogurt,SunBite,9,Freezer
P-SYN-0004511,Whole Milk,DailySource,11,Freezer
P-SYN-0004512,Fresh Salad Mix,UrbanHarvest,10,Pantry
P-SYN-0004513,Organic Spinach,UrbanHarvest,3,Freezer
P-SYN-0004514,Organic Spinach,FarmNest,6,Pantry
P-SYN-0004515,Fresh Salad Mix,SunBite,2,Freezer
P-SYN-0004516,Protein Shake,UrbanHarvest,9,Fridge
P-SYN-0004517,Organic Spinach,PeakFuel,1,Pantry
P-SYN-0004518,Chicken Nuggets,DailySource,12,Pantry
P-SYN-0004519,Whole Milk,SunBite,4,Fridge
P-SYN-0004520,Fresh Salad Mix,SunBite,1,Pantry
P-SYN-0004521,Greek Yogurt,FarmNest,2,Freezer
P-SYN-0004522,Chicken Nuggets,PeakFuel,6,Fridge
P-SYN-0004523,Chicken Nuggets,SunBite,5,Freezer
P-SYN-0004524,Protein Shake,FarmNest,1,Freezer
P-SYN-0004525,Protein Shake,SunBite,10,Fridge
P-SYN-0004526,Chicken Nuggets,PeakFuel,4,Fridge
P-SYN-0004527,Greek Yogurt,PureRoot,7,Freezer
P-SYN-0004528,Whole Milk,PureRoot,1,Fridge
P-SYN-0004529,Protein Shake,TrailJoy,7,Fridge
P-SYN-0004530,Fresh Salad Mix,UrbanHarvest,6,Pantry
P-SYN-0004531,Organic Spinach,PureRoot,3,Freezer
P-SYN-0004532,Chicken Nuggets,UrbanHarvest,6,Freezer
P-SYN-0004533,Greek Yogurt,PureRoot,8,Fridge
P-SYN-0004534,Organic Spinach,TrailJoy,7,Pantry
P-SYN-0004535,Chicken Nuggets,Green Valley,3,Freezer
P-SYN-0004536,Whole Milk,SunBite,1,Fridge
P-SYN-0004537,Whole Milk,PureRoot,9,Freezer
P-SYN-0004538,Organic Spinach,PureRoot,10,Fridge
P-SYN-0004539,Whole Milk,DailySource,2,Fridge
P-SYN-0004540,Greek Yogurt,SunBite,12,Pantry
P-SYN-0004541,Frozen Dumplings,PureRoot,8,Pantry
P-SYN-0004542,Protein Shake,FarmNest,4,Freezer
P-SYN-0004543,Protein Shake,TrailJoy,12,Fridge
P-SYN-0004544,Organic Spinach,UrbanHarvest,5,Pantry
P-SYN-0004545,Granola Bars,UrbanHarvest,2,Freezer
P-SYN-0004546,Whole Milk,DailySource,1,Freezer
P-SYN-0004547,Granola Bars,TrailJoy,3,Fridge
P-SYN-0004548,Protein Shake,Green Valley,3,Freezer
P-SYN-0004549,Greek Yogurt,PureRoot,11,Freezer
P-SYN-0004550,Fresh Salad Mix,UrbanHarvest,11,Pantry
P-SYN-0004551,Whole Milk,SunBite,10,Fridge
P-SYN-0004552,Greek Yogurt,Green Valley,5,Fridge
P-SYN-0004553,Frozen Dumplings,UrbanHarvest,12,Freezer
P-SYN-0004554,Organic Spinach,UrbanHarvest,2,Fridge
P-SYN-0004555,Protein Shake,TrailJoy,5,Freezer
P-SYN-0004556,Whole Milk,TrailJoy,4,Freezer
P-SYN-0004557,Protein Shake,TrailJoy,1,Freezer
P-SYN-0004558,Chicken Nuggets,UrbanHarvest,12,Freezer
P-SYN-0004559,Protein Shake,DailySource,12,Fridge
P-SYN-0004560,Organic Spinach,PeakFuel,2,Freezer
P-SYN-0004561,Granola Bars,TrailJoy,8,Freezer
P-SYN-0004562,Organic Spinach,FarmNest,2,Freezer
P-SYN-0004563,Organic Spinach,PeakFuel,8,Fridge
P-SYN-0004564,Frozen Dumplings,FarmNest,6,Pantry
P-SYN-0004565,Greek Yogurt,TrailJoy,4,Pantry
P-SYN-0004566,Chicken Nuggets,SunBite,8,Pantry
P-SYN-0004567,Whole Milk,PureRoot,9,Fridge
P-SYN-0004568,Chicken Nuggets,PureRoot,10,Freezer
P-SYN-0004569,Whole Milk,Green Valley,6,Pantry
P-SYN-0004570,Frozen Dumplings,DailySource,12,Fridge
P-SYN-0004571,Protein Shake,Green Valley,12,Fridge
P-SYN-0004572,Organic Spinach,UrbanHarvest,12,Freezer
P-SYN-0004573,Frozen Dumplings,PureRoot,10,Pantry
P-SYN-0004574,Protein Shake,TrailJoy,12,Pantry
P-SYN-0004575,Frozen Dumplings,DailySource,10,Fridge
P-SYN-0004576,Fresh Salad Mix,PeakFuel,11,Freezer
P-SYN-0004577,Organic Spinach,PeakFuel,12,Freezer
P-SYN-0004578,Organic Spinach,PureRoot,6,Pantry
P-SYN-0004579,Granola Bars,UrbanHarvest,3,Pantry
P-SYN-0004580,Whole Milk,TrailJoy,6,Freezer
P-SYN-0004581,Organic Spinach,DailySource,7,Freezer
P-SYN-0004582,Organic Spinach,PeakFuel,7,Fridge
P-SYN-0004583,Organic Spinach,DailySource,9,Pantry
P-SYN-0004584,Whole Milk,PureRoot,3,Pantry
P-SYN-0004585,Greek Yogurt,DailySource,2,Pantry
P-SYN-0004586,Greek Yogurt,PureRoot,1,Fridge
P-SYN-0004587,Fresh Salad Mix,SunBite,2,Pantry
P-SYN-0004588,Fresh Salad Mix,Green Valley,12,Fridge
P-SYN-0004589,Organic Spinach,TrailJoy,7,Fridge
P-SYN-0004590,Frozen Dumplings,PeakFuel,10,Fridge
P-SYN-0004591,Frozen Dumplings,DailySource,1,Fridge
P-SYN-0004592,Protein Shake,FarmNest,8,Pantry
P-SYN-0004593,Fresh Salad Mix,FarmNest,9,Fridge
P-SYN-0004594,Whole Milk,DailySource,8,Freezer
P-SYN-0004595,Chicken Nuggets,Green Valley,2,Freezer
P-SYN-0004596,Chicken Nuggets,FarmNest,12,Freezer
P-SYN-0004597,Greek Yogurt,SunBite,2,Pantry
P-SYN-0004598,Whole Milk,PureRoot,11,Pantry
P-SYN-0004599,Fresh Salad Mix,PeakFuel,7,Fridge
P-SYN-0004600,Chicken Nuggets,DailySource,4,Pantry
P-SYN-0004601,Whole Milk,UrbanHarvest,7,Pantry
P-SYN-0004602,Frozen Dumplings,FarmNest,3,Fridge
P-SYN-0004603,Whole Milk,SunBite,4,Freezer
P-SYN-0004604,Fresh Salad Mix,TrailJoy,12,Pantry
P-SYN-0004605,Chicken Nuggets,PeakFuel,12,Pantry
P-SYN-0004606,Greek Yogurt,UrbanHarvest,1,Fridge
P-SYN-0004607,Chicken Nuggets,UrbanHarvest,2,Freezer
P-SYN-0004608,Chicken Nuggets,PeakFuel,12,Pantry
P-SYN-0004609,Fresh Salad Mix,DailySource,4,Freezer
P-SYN-0004610,Frozen Dumplings,FarmNest,12,Fridge
P-SYN-0004611,Chicken Nuggets,DailySource,5,Pantry
P-SYN-0004612,Chicken Nuggets,PeakFuel,8,Freezer
P-SYN-0004613,Protein Shake,UrbanHarvest,10,Pantry
P-SYN-0004614,Whole Milk,PeakFuel,4,Pantry
P-SYN-0004615,Protein Shake,UrbanHarvest,7,Pantry
P-SYN-0004616,Chicken Nuggets,SunBite,3,Freezer
P-SYN-0004617,Greek Yogurt,Green Valley,2,Pantry
P-SYN-0004618,Protein Shake,Green Valley,12,Freezer
P-SYN-0004619,Granola Bars,PureRoot,11,Pantry
P-SYN-0004620,Frozen Dumplings,FarmNest,7,Freezer
P-SYN-0004621,Frozen Dumplings,SunBite,10,Freezer
P-SYN-0004622,Protein Shake,TrailJoy,6,Fridge
P-SYN-0004623,Organic Spinach,TrailJoy,11,Fridge
P-SYN-0004624,Protein Shake,DailySource,9,Fridge
P-SYN-0004625,Organic Spinach,UrbanHarvest,11,Freezer
P-SYN-0004626,Greek Yogurt,DailySource,6,Fridge
P-SYN-0004627,Protein Shake,UrbanHarvest,6,Fridge
P-SYN-0004628,Fresh Salad Mix,FarmNest,1,Fridge
P-SYN-0004629,Granola Bars,DailySource,5,Freezer
P-SYN-0004630,Frozen Dumplings,SunBite,3,Pantry
P-SYN-0004631,Greek Yogurt,PureRoot,10,Pantry
P-SYN-0004632,Protein Shake,PeakFuel,12,Freezer
