recall_id,event_date,product_name,brand,reason,classification,states
R-SYN-0001817,2025-12-16,Fresh Salad Mix,PeakFuel,Listeria monocytogenes risk,I,OR;CA;TX
R-SYN-0001818,2026-02-08,Protein Shake,UrbanHarvest,Possible metal fragments,II,CA;TX
R-SYN-0001819,2026-01-30,Fresh Salad Mix,PeakFuel,Listeria monocytogenes risk,II,UT;CA;NV;TX
R-SYN-0001820,2025-12-28,Frozen Dumplings,UrbanHarvest,Undeclared peanut allergen,II,OR;AZ
R-SYN-0001821,2025-12-29,Greek Yogurt,DailySource,Packaging integrity issue,III,ALL
R-SYN-0001822,2026-01-02,Whole Milk,Green Valley,Possible metal fragments,II,ALL
R-SYN-0001823,2025-12-12,Granola Bars,TrailJoy,Undeclared peanut allergen,III,WA;OR;CO
R-SYN-0001824,2026-02-19,Frozen Dumplings,PureRoot,Undeclared peanut allergen,III,TX;CO
R-SYN-0001825,2026-01-23,Chicken Nuggets,SunBite,Packaging integrity issue,I,TX;WA
R-SYN-0001826,2026-01-27,Protein Shake,FarmNest,Listeria monocytogenes risk,II,NV;CA
R-SYN-0001827,2025-12-29,Frozen Dumplings,SunBite,Packaging integrity issue,II,NV;TX;WA
R-SYN-0001828,2026-01-26,Fresh Salad Mix,Green Valley,Potential E. coli contamination,III,CA;TX
R-SYN-0001829,2026-02-17,Fresh Salad Mix,SunBite,Packaging integrity issue,I,WA;NV
R-SYN-0001830,2026-02-17,Chicken Nuggets,DailySource,Possible metal fragments,II,TX;NV;CA;OR
R-SYN-0001831,2026-01-03,Protein Shake,PureRoot,Possible metal fragments,II,TX;OR
R-SYN-0001832,2026-01-13,Frozen Dumplings,SunBite,Packaging integrity issue,II,UT;OR
R-SYN-0001833,2026-03-03,Protein Shake,PureRoot,Packaging integrity issue,II,NY;NV;TX;CO
R-SYN-0001834,2025-12-17,Greek Yogurt,TrailJoy,Packaging integrity issue,II,CO;OR
R-SYN-0001835,2026-02-17,Whole Milk,PureRoot,Potential E. coli contamination,I,OR;NY;UT;NV
R-SYN-0001836,2026-02-07,Organic Spinach,UrbanHarvest,Potential E. coli contamination,II,NV;UT;WA
R-SYN-0001837,2025-12-20,Organic Spinach,SunBite,Potential E. coli contamination,II,CA;WA
R-SYN-0001838,2025-12-10,Organic Spinach,TrailJoy,Possible metal fragments,II,CA;NV
R-SYN-0001839,2026-03-12,Chicken Nuggets,SunBite,Possible metal fragments,III,WA;OR
R-SYN-0001840,2025-12-07,Whole Milk,UrbanHarvest,Potential E. coli contamination,III,NV;TX
R-SYN-0001841,2026-01-28,Chicken Nuggets,PureRoot,Packaging integrity issue,II,UT;OR
R-SYN-0001842,2026-02-22,Organic Spinach,SunBite,Undeclared peanut allergen,I,CO;WA;NY;NV
R-SYN-0001843,2026-03-01,Chicken Nuggets,FarmNest,Listeria monocytogenes risk,I,TX;CA;CO
R-SYN-0001844,2026-01-05,Whole Milk,DailySource,Potential E. coli contamination,II,ALL
R-SYN-0001845,2026-02-12,Frozen Dumplings,PeakFuel,Possible metal fragments,II,CO;OR;UT;TX
R-SYN-0001846,2026-02-08,Fresh Salad Mix,PureRoot,Possible metal fragments,III,CO;TX;OR;NY
R-SYN-0001847,2026-03-13,Whole Milk,PureRoot,Packaging integrity issue,I,OR;CA
R-SYN-0001848,2025-12-23,Granola Bars,TrailJoy,Undeclared peanut allergen,III,ALL
R-SYN-0001849,2025-12-14,Protein Shake,PeakFuel,Undeclared peanut allergen,II,UT;CA;WA;OR
R-SYN-0001850,2026-01-01,Organic Spinach,DailySource,Undeclared peanut allergen,II,ALL
R-SYN-0001851,2025-12-24,Fresh Salad Mix,Green Valley,Listeria monocytogenes risk,I,WA;UT;NY;AZ
R-SYN-0001852,2026-01-06,Whole Milk,TrailJoy,Packaging integrity issue,I,OR;CA
R-SYN-0001853,2025-12-07,Whole Milk,PureRoot,Potential E. coli contamination,III,NV;AZ;CA;OR
R-SYN-0001854,2025-12-19,Greek Yogurt,PureRoot,Packaging integrity issue,II,NV;OR
R-SYN-0001855,2026-03-20,Fresh Salad Mix,PureRoot,Possible metal fragments,II,ALL
R-SYN-0001856,2025-12-15,Protein Shake,Green Valley,Packaging integrity issue,II,NY;WA;NV;OR
R-SYN-0001857,2026-02-19,Whole Milk,SunBite,Possible metal fragments,III,UT;NY;TX
R-SYN-0001858,2026-01-15,Granola Bars,PeakFuel,Potential E. coli contamination,III,CO;WA
R-SYN-0001859,2026-03-31,Organic Spinach,PureRoot,Packaging integrity issue,II,CA;TX
R-SYN-0001860,2025-12-15,Fresh Salad Mix,TrailJoy,Potential E. coli contamination,I,AZ;CA;CO;NV
R-SYN-0001861,2026-02-11,Organic Spinach,PeakFuel,Potential E. coli contamination,I,AZ;CA;WA;NV
R-SYN-0001862,2025-12-22,Greek Yogurt,TrailJoy,Packaging integrity issue,III,NY;CA;AZ;UT
R-SYN-0001863,2026-03-03,Granola Bars,PeakFuel,Potential E. coli contamination,III,OR;NV;TX;CA
R-SYN-0001864,2025-12-30,Chicken Nuggets,FarmNest,Listeria monocytogenes risk,II,NY;AZ
R-SYN-0001865,2026-03-29,Frozen Dumplings,DailySource,Listeria monocytogenes risk,III,TX;OR
R-SYN-0001866,2026-03-29,Fresh Salad Mix,PeakFuel,Potential E. coli contamination,III,WA;TX;CO
R-SYN-0001867,2025-12-02,Whole Milk,UrbanHarvest,Undeclared peanut allergen,I,TX;CO;OR
R-SYN-0001868,2025-12-03,Frozen Dumplings,DailySource,Potential E. coli contamination,I,TX;UT
R-SYN-0001869,2026-01-13,Greek Yogurt,Green Valley,Listeria monocytogenes risk,I,UT;AZ
R-SYN-0001870,2026-03-15,Chicken Nuggets,DailySource,Packaging integrity issue,II,WA;UT
R-SYN-0001871,2026-02-02,Frozen Dumplings,PeakFuel,Possible metal fragments,I,ALL
R-SYN-0001872,2026-03-10,Whole Milk,Green Valley,Undeclared peanut allergen,III,TX;NV
R-SYN-0001873,2026-02-24,Granola Bars,Green Valley,Undeclared peanut allergen,II,NV;CO
R-SYN-0001874,2026-01-22,Frozen Dumplings,FarmNest,Listeria monocytogenes risk,II,NY;UT;CA;NV
R-SYN-0001875,2025-12-15,Greek Yogurt,SunBite,Listeria monocytogenes risk,III,TX;WA
R-SYN-0001876,2026-02-26,Fresh Salad Mix,FarmNest,Packaging integrity issue,II,CO;WA;NV
R-SYN-0001877,2026-02-05,Protein Shake,TrailJoy,Potential E. coli contamination,III,AZ;NV;CA;NY
R-SYN-0001878,2026-03-02,Chicken Nuggets,Green Valley,Listeria monocytogenes risk,II,NV;UT;AZ;CA
R-SYN-0001879,2026-02-01,Chicken Nuggets,Green Valley,Listeria monocytogenes risk,III,UT;NY;NV
R-SYN-0001880,2025-12-20,Organic Spinach,UrbanHarvest,Potential E. coli contamination,II,NY;UT;TX;AZ
R-SYN-0001881,2026-02-15,Whole Milk,FarmNest,Potential E. coli contamination,III,AZ;CA;NV;NY
R-SYN-0001882,2026-01-21,Chicken Nuggets,SunBite,Possible metal fragments,II,UT;NY
R-SYN-0001883,2026-03-22,Greek Yogurt,UrbanHarvest,Packaging integrity issue,II,CA;OR;TX;WA
R-SYN-0001884,2026-01-11,Granola Bars,Green Valley,Undeclared peanut allergen,I,CA;WA;AZ
R-SYN-0001885,2025-12-14,Fresh Salad Mix,PeakFuel,Packaging integrity issue,III,AZ;TX;UT
R-SYN-0001886,2026-03-21,Granola Bars,UrbanHarvest,Listeria monocytogenes risk,II,CO;TX
R-SYN-0001887,2026-02-14,Greek Yogurt,TrailJoy,Packaging integrity issue,II,UT;NY
R-SYN-0001888,2026-03-28,Chicken Nuggets,PeakFuel,Listeria monocytogenes risk,II,CO;UT
R-SYN-0001889,2026-01-12,Chicken Nuggets,PureRoot,Packaging integrity issue,I,UT;CO;AZ
R-SYN-0001890,2025-12-13,Greek Yogurt,FarmNest,Possible metal fragments,II,CA;AZ;CO;OR
R-SYN-0001891,2026-03-31,Fresh Salad Mix,FarmNest,Undeclared peanut allergen,II,AZ;NV
R-SYN-0001892,2026-02-11,Whole Milk,DailySource,Packaging integrity issue,I,OR;NY
R-SYN-0001893,2025-12-22,Whole Milk,UrbanHarvest,Possible metal fragments,I,CO;NV;TX
R-SYN-0001894,2026-03-14,Whole Milk,PeakFuel,Undeclared peanut allergen,II,UT;OR
R-SYN-0001895,2025-12-20,Fresh Salad Mix,TrailJoy,Undeclared peanut allergen,II,TX;AZ;WA;UT
R-SYN-0001896,2026-02-26,Frozen Dumplings,UrbanHarvest,Undeclared peanut allergen,II,NY;AZ;WA
R-SYN-0001897,2026-03-10,Greek Yogurt,PureRoot,Packaging integrity issue,I,UT;AZ;CA
R-SYN-0001898,2026-03-03,Frozen Dumplings,PureRoot,Possible metal fragments,II,UT;OR;WA
R-SYN-0001899,2025-12-13,Whole Milk,Green Valley,Packaging integrity issue,I,OR;UT;TX;CA
R-SYN-0001900,2026-03-07,Granola Bars,SunBite,Packaging integrity issue,III,ALL
R-SYN-0001901,2025-12-15,Frozen Dumplings,DailySource,Packaging integrity issue,II,ALL
R-SYN-0001902,2026-01-24,Whole Milk,TrailJoy,Possible metal fragments,II,ALL
R-SYN-0001903,2026-02-13,Protein Shake,PureRoot,Possible metal fragments,I,AZ;UT
R-SYN-0001904,2026-03-06,Frozen Dumplings,TrailJoy,Undeclared peanut allergen,II,CO;TX;UT
R-SYN-0001905,2025-12-19,Fresh Salad Mix,DailySource,Possible metal fragments,I,NY;TX;UT
R-SYN-0001906,2025-12-23,Frozen Dumplings,Green Valley,Possible metal fragments,I,TX;CO;OR;CA
R-SYN-0001907,2026-01-13,Greek Yogurt,DailySource,Potential E. coli contamination,I,UT;AZ;WA;TX
R-SYN-0001908,2025-12-08,Greek Yogurt,UrbanHarvest,Packaging integrity issue,III,NV;CA;NY
R-SYN-0001909,2025-12-11,Fresh Salad Mix,DailySource,Packaging integrity issue,II,NY;CO
R-SYN-0001910,2025-12-31,Whole Milk,UrbanHarvest,Possible metal fragments,II,NV;AZ;UT;NY
R-SYN-0001911,2025-12-21,Granola Bars,FarmNest,Packaging integrity issue,I,TX;NV
R-SYN-0001912,2026-02-17,Organic Spinach,FarmNest,Potential E. coli contamination,III,ALL
R-SYN-0001913,2025-12-19,Granola Bars,UrbanHarvest,Undeclared peanut allergen,II,WA;NY
R-SYN-0001914,2026-01-08,Frozen Dumplings,UrbanHarvest,Possible metal fragments,I,ALL
R-SYN-0001915,2026-02-16,Chicken Nuggets,Green Valley,Packaging integrity issue,I,NY;TX;UT;NV
R-SYN-0001916,2026-02-23,Fresh Salad Mix,PureRoot,Packaging integrity issue,II,CO;WA
R-SYN-0001917,2026-02-05,Chicken Nuggets,DailySource,Possible metal fragments,II,NY;AZ
R-SYN-0001918,2025-12-13,Greek Yogurt,UrbanHarvest,Possible metal fragments,I,WA;NY;AZ;OR
R-SYN-0001919,2025-12-18,Frozen Dumplings,FarmNest,Undeclared peanut allergen,III,NY;CA;AZ;UT
R-SYN-0001920,2026-01-11,Frozen Dumplings,Green Valley,Listeria monocytogenes risk,II,WA;NV;NY;UT
R-SYN-0001921,2026-03-11,Protein Shake,DailySource,Possible metal fragments,I,NV;TX;AZ
R-SYN-0001922,2026-02-01,Greek Yogurt,FarmNest,Possible metal fragments,II,AZ;OR;WA;TX
R-SYN-0001923,2026-02-11,Greek Yogurt,Green Valley,Possible metal fragments,I,ALL
R-SYN-0001924,2025-12-17,Chicken Nuggets,PureRoot,Packaging integrity issue,I,ALL
R-SYN-0001925,2026-03-25,Greek Yogurt,DailySource,Potential E. coli contamination,II,WA;UT;CO
R-SYN-0001926,2025-12-21,Protein Shake,FarmNest,Potential E. coli contamination,I,WA;NV;TX;CA
R-SYN-0001927,2025-12-28,Fresh Salad Mix,UrbanHarvest,Packaging integrity issue,I,UT;NY;TX;NV
R-SYN-0001928,2026-02-18,Whole Milk,TrailJoy,Packaging integrity issue,III,UT;OR;NY
R-SYN-0001929,2026-02-06,Frozen Dumplings,DailySource,Listeria monocytogenes risk,II,NY;NV
R-SYN-0001930,2026-02-22,Protein Shake,Green Valley,Packaging integrity issue,I,CO;TX;UT;WA
R-SYN-0001931,2026-01-13,Chicken Nuggets,Green Valley,Undeclared peanut allergen,II,CA;AZ
R-SYN-0001932,2026-02-28,Chicken Nuggets,DailySource,Potential E. coli contamination,I,NY;WA;TX
R-SYN-0001933,2026-03-12,Organic Spinach,SunBite,Undeclared peanut allergen,II,CA;WA;TX;UT
R-SYN-0001934,2025-12-08,Organic Spinach,PeakFuel,Packaging integrity issue,II,CO;UT;NY;AZ
R-SYN-0001935,2026-03-05,Whole Milk,UrbanHarvest,Undeclared peanut allergen,I,CA;WA
R-SYN-0001936,2026-03-29,Granola Bars,PeakFuel,Undeclared peanut allergen,III,AZ;TX;WA;CA
R-SYN-0001937,2026-02-15,Greek Yogurt,TrailJoy,Packaging integrity issue,III,NY;UT
R-SYN-0001938,2025-12-22,Whole Milk,Green Valley,Potential E. coli contamination,I,UT;WA;CA;OR
R-SYN-0001939,2025-12-16,Protein Shake,Green Valley,Packaging integrity issue,II,CO;TX
R-SYN-0001940,2026-01-13,Frozen Dumplings,FarmNest,Listeria monocytogenes risk,I,TX;WA
R-SYN-0001941,2026-03-11,Frozen Dumplings,DailySource,Listeria monocytogenes risk,II,TX;UT
R-SYN-0001942,2026-03-17,Frozen Dumplings,PureRoot,Listeria monocytogenes risk,I,TX;CA
R-SYN-0001943,2026-02-02,Greek Yogurt,UrbanHarvest,Packaging integrity issue,II,WA;CA
R-SYN-0001944,2026-02-22,Protein Shake,PureRoot,Listeria monocytogenes risk,I,NY;CO;AZ;NV
R-SYN-0001945,2025-12-18,Granola Bars,SunBite,Undeclared peanut allergen,II,TX;OR
R-SYN-0001946,2026-03-29,Fresh Salad Mix,FarmNest,Possible metal fragments,III,NY;UT;OR
R-SYN-0001947,2026-02-23,Fresh Salad Mix,FarmNest,Potential E. coli contamination,III,AZ;UT;CO;WA
R-SYN-0001948,2025-12-14,Frozen Dumplings,Green Valley,Undeclared peanut allergen,II,NY;CO;NV
R-SYN-0001949,2026-03-29,Frozen Dumplings,TrailJoy,Listeria monocytogenes risk,I,AZ;UT;OR
R-SYN-0001950,2026-02-13,Fresh Salad Mix,PeakFuel,Undeclared peanut allergen,I,ALL
R-SYN-0001951,2025-12-01,Frozen Dumplings,FarmNest,Potential E. coli contamination,I,NV;TX
R-SYN-0001952,2026-02-13,Greek Yogurt,DailySource,Undeclared peanut allergen,II,CA;CO
R-SYN-0001953,2025-12-29,Frozen Dumplings,PureRoot,Listeria monocytogenes risk,III,ALL
R-SYN-0001954,2026-03-02,Greek Yogurt,FarmNest,Possible metal fragments,II,AZ;UT
R-SYN-0001955,2026-02-26,Greek Yogurt,Green Valley,Undeclared peanut allergen,II,WA;CA
R-SYN-0001956,2026-03-16,Organic Spinach,UrbanHarvest,Listeria monocytogenes risk,III,CO;AZ;WA;NY
R-SYN-0001957,2026-01-11,Frozen Dumplings,UrbanHarvest,Listeria monocytogenes risk,II,AZ;OR;WA
R-SYN-0001958,2025-12-14,Greek Yogurt,TrailJoy,Possible metal fragments,II,ALL
R-SYN-0001959,2025-12-14,Granola Bars,DailySource,Listeria monocytogenes risk,I,ALL
R-SYN-0001960,2026-03-24,Frozen Dumplings,SunBite,Potential E. coli contamination,I,NV;WA;CA;CO
R-SYN-0001961,2026-02-08,Granola Bars,SunBite,Listeria monocytogenes risk,I,CA;TX;NV;AZ
R-SYN-0001962,2026-01-05,Whole Milk,DailySource,Potential E. coli contamination,I,ALL
R-SYN-0001963,2025-12-29,Frozen Dumplings,UrbanHarvest,Potential E. coli contamination,II,NV;CO
R-SYN-0001964,2026-03-18,Protein Shake,Green Valley,Listeria monocytogenes risk,II,OR;AZ
R-SYN-0001965,2026-01-23,Granola Bars,DailySource,Possible metal fragments,I,WA;CA
R-SYN-0001966,2026-03-29,Fresh Salad Mix,FarmNest,Possible metal fragments,II,CO;NV;AZ
R-SYN-0001967,2026-02-05,Granola Bars,DailySource,Potential E. coli contamination,I,WA;UT;OR
R-SYN-0001968,2026-02-08,Greek Yogurt,DailySource,Possible metal fragments,III,NY;TX;UT
R-SYN-0001969,2026-01-16,Frozen Dumplings,TrailJoy,Undeclared peanut allergen,II,CA;OR
R-SYN-0001970,2026-02-08,Fresh Salad Mix,PureRoot,Potential E. coli contamination,I,CA;TX;NV;UT
R-SYN-0001971,2026-03-25,Chicken Nuggets,DailySource,Listeria monocytogenes risk,I,OR;WA
R-SYN-0001972,2026-01-21,Frozen Dumplings,PeakFuel,Packaging integrity issue,I,TX;AZ;NV;UT
R-SYN-0001973,2026-03-26,Granola Bars,Green Valley,Packaging integrity issue,I,NV;CO;AZ
R-SYN-0001974,2026-03-03,Frozen Dumplings,TrailJoy,Listeria monocytogenes risk,II,NV;OR;CA
R-SYN-0001975,2026-02-07,Fresh Salad Mix,SunBite,Undeclared peanut allergen,I,CO;UT
R-SYN-0001976,2026-01-17,Granola Bars,TrailJoy,Undeclared peanut allergen,III,NY;WA;AZ
R-SYN-0001977,2026-01-02,Granola Bars,SunBite,Packaging integrity issue,II,ALL
R-SYN-0001978,2025-12-30,Granola Bars,FarmNest,Listeria monocytogenes risk,III,CA;WA
R-SYN-0001979,2026-01-31,Organic Spinach,DailySource,Packaging integrity issue,III,ALL
R-SYN-0001980,2026-02-07,Organic Spinach,FarmNest,Potential E. coli contamination,II,TX;UT;CO
R-SYN-0001981,2026-02-12,Chicken Nuggets,FarmNest,Potential E. coli contamination,I,UT;OR
R-SYN-0001982,2025-12-03,Organic Spinach,SunBite,Packaging integrity issue,III,UT;NY;TX
R-SYN-0001983,2025-12-24,Frozen Dumplings,DailySource,Possible metal fragments,II,CO;AZ
R-SYN-0001984,2026-02-03,Organic Spinach,FarmNest,Potential E. coli contamination,III,NV;CO
R-SYN-0001985,2026-02-19,Chicken Nuggets,SunBite,Undeclared peanut allergen,III,OR;NV
R-SYN-0001986,2026-03-20,Frozen Dumplings,FarmNest,Packaging integrity issue,III,OR;NY;UT;AZ
R-SYN-0001987,2026-02-05,Greek Yogurt,DailySource,Listeria monocytogenes risk,II,CA;OR;UT
R-SYN-0001988,2026-01-15,Whole Milk,TrailJoy,Potential E. coli contamination,I,NV;TX;NY;WA
R-SYN-0001989,2026-03-26,Chicken Nuggets,TrailJoy,Undeclared peanut allergen,II,UT;WA;NY;AZ
R-SYN-0001990,2026-02-11,Whole Milk,SunBite,Listeria monocytogenes risk,II,NV;NY;CO;AZ
R-SYN-0001991,2026-03-26,Fresh Salad Mix,PeakFuel,Packaging integrity issue,II,OR;NV;CA;NY
R-SYN-0001992,2026-02-02,Granola Bars,FarmNest,Potential E. coli contamination,II,TX;NV;UT
R-SYN-0001993,2026-03-11,Whole Milk,TrailJoy,Listeria monocytogenes risk,I,UT;WA
R-SYN-0001994,2026-02-25,Fresh Salad Mix,TrailJoy,Packaging integrity issue,I,NV;CO;TX
R-SYN-0001995,2025-12-25,Chicken Nuggets,SunBite,Listeria monocytogenes risk,I,OR;TX
R-SYN-0001996,2026-03-04,Frozen Dumplings,TrailJoy,Possible metal fragments,II,NY;WA;AZ;CO
R-SYN-0001997,2026-03-18,Protein Shake,TrailJoy,Listeria monocytogenes risk,II,NY;WA;CA
R-SYN-0001998,2025-12-04,Granola Bars,UrbanHarvest,Packaging integrity issue,II,CA;NY;CO;NV
R-SYN-0001999,2025-12-25,Granola Bars,DailySource,Undeclared peanut allergen,I,AZ;CA;NV
